Territorial emissions in tCO₂/person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Côte d'Ivoire,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (Federated States of),Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,North Macedonia,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Republic of South Sudan,Romania,Russian Federation,Rwanda,Réunion,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
1982,0.207626883,2.402883882,1.958640599,,0.518064296,,4.493569009,3.573348216,2.417449534,9.878160847,14.37200056,7.074792681,7.066135447,9.727492387,25.14085065,0.096575773,2.52251195,9.767579632,11.87966169,1.129920149,0.109150956,7.282380654,0.141747757,0.724055176,10.66661013,3.864775329,1.367729903,1.33916037,3.081840357,13.28166276,10.01553428,0.078566563,0.034233099,0.050922255,0.698122004,16.51114885,0.112282766,,0.057909699,0.044384087,1.734106249,1.585211332,1.666811773,0.137247049,0.702592651,2.947368421,0.811751699,3.783324258,3.484482697,59.74861189,4.534727898,17.568635,0.620756161,0.107976057,10.45870804,0.980203317,0.554952772,1.047967084,2.243786517,1.224405655,0.380899254,0.232088959,,23.5216073,0.039606708,10.37043746,,1.233619955,8.903612513,8.128996275,,1.933487436,8.287391478,0.209847554,2.739476176,13.08759531,0.230004412,,5.405582961,10.06252313,0.645244163,,0.491872807,0.189905451,0.166427914,1.799935611,0.139051368,0.435670765,3.797786102,8.134483724,6.811256651,0.446233715,0.680183681,3.25016947,2.099465554,7.407919305,6.12789278,6.483582828,2.825051396,7.56278213,2.599664471,15.69380831,0.269213016,0.407259793,,12.75941197,5.157696294,0.045617862,8.973855494,1.862916037,,0.291760801,9.360129379,4.040250691,10.23521116,24.44852337,1.88416468,0.106989871,0.087420352,2.201123207,0.272926778,0.047441975,3.861712025,,,0.552463443,0.510040887,4.299144217,,8.695342065,3.767151926,2.732307259,1.621525934,0.814806549,0.21205988,0.160595415,,16.23826903,0.027060417,9.337025977,8.30311844,5.735028271,0.604454988,0.113063633,0.845008831,1.078916372,6.317779178,4.627746358,7.512179427,,5.034257196,0.423435763,,1.599075624,0.601372871,0.418983676,1.284403081,0.68393229,11.63266576,2.927974408,39.4580433,0.070031651,8.726717691,15.21870262,0.107594332,,0.562308165,1.541150629,0.900042791,6.623500411,0.369849689,0.395194295,0.471926366,14.09616366,0.505393123,6.109477416,1.268487996,0.15766,11.31991262,11.46882667,7.009132989,0.483156843,0.120659195,9.039698615,3.572834359,5.492014156,0.289330362,0.193583288,4.958016157,0.687252833,7.464185059,5.722355605,2.561773756,4.032809508,2.665703493,0.104795521,0.783160036,,0.270518429,0.453601015,15.90576767,1.378445554,1.876170117,9.815128018,0,,0.039243369,13.37162559,31.47031826,9.711941688,19.50690456,1.629239167,5.373519261,0.414519831,5.799091991,0.329694233,,,0.601035707,0.57640862,1.12507216
1983,0.253229454,2.471185212,2.538614168,,0.549817947,,1.288405088,3.579041756,2.426156266,5.03148407,13.49830164,6.835222665,7.059041923,8.514451405,20.31266985,0.089936372,2.671176,9.839625935,10.25707918,1.103535337,0.096945338,8.22916096,0.190225269,0.698965138,5.441741034,4.124548031,1.253491742,1.266629495,3.272756801,13.17107019,10.05548749,0.078814965,0.043410502,0.053240631,0.709309886,16.10121493,0.110704563,,0.058739199,0.042225292,1.726220311,1.646106207,1.754832846,0.133746283,0.585341811,2.986145069,0.796482178,4.054365737,3.086816476,30.72438838,4.454279079,17.58334787,0.486713603,0.137837472,9.776532824,0.946574352,0.55769417,1.279539199,2.217244383,1.203296514,0.402031695,0.184971373,,23.69434036,0.047987211,10.90935548,,1.022112392,8.539060941,7.774988154,,2.353414283,6.791534439,0.202648942,2.757686934,13.04184907,0.27032999,,5.685698729,6.977916282,0.63444595,,0.420644277,0.18034657,0.163802135,1.60052006,0.147727335,0.47767114,3.981644008,8.373783323,6.504843314,0.472226152,0.662405663,3.407564452,2.580903031,7.408413077,5.958393031,6.331475488,2.886488694,7.382854992,2.902792883,15.63313392,0.257600379,0.342851796,,12.40832521,5.11974064,0.050662258,9.041149366,2.234381186,,0.334978387,8.805371668,5.016311648,10.30052815,22.88747811,2.559595573,0.066774551,0.081399008,2.66204907,0.286028137,0.052978505,2.906534533,,,0.569735468,0.598426854,3.848906865,,8.738293309,3.817068168,2.930605843,1.957264957,0.828025768,0.16068793,0.162425402,,15.90653728,0.029414604,9.558849984,7.470425241,5.58977237,0.55702015,0.141567279,0.752413443,1.136476427,6.667768345,4.959023845,7.738099275,,6.247499224,0.439416299,,1.658185208,0.607777334,0.421113901,1.083178511,0.674824063,11.52348848,3.007053325,34.02167927,0.069851668,8.911887209,15.3243111,0.118810881,,0.557347125,1.204131455,0.798738711,5.380323054,0.434265709,0.395054629,0.535411593,13.69289342,0.42311298,6.558014777,1.479651206,0.192100839,13.02158125,11.4074432,7.513496046,0.551854641,0.152107126,9.160536254,3.723336952,5.329745327,0.310050004,0.191192535,3.616413949,0.413635289,6.973974121,6.233191912,2.823914405,4.381199639,2.628557252,0.103742353,0.858518902,,0.199457244,0.491147751,13.89556491,1.596230294,1.909824104,9.709908695,0,,0.043119891,13.5087384,28.45935428,9.654328092,19.22701416,1.270677533,5.318245235,0.433633416,5.627508995,0.337997052,,,0.613984559,0.518322002,1.286040238
1984,0.275437962,2.498909547,3.316259636,,0.518398262,,2.242281448,3.568349324,2.423824196,12.46828934,13.96171476,7.172527371,7.009388061,7.68765083,21.94639053,0.097046815,2.903462778,9.859048485,10.63102617,1.078192598,0.104424107,8.031958259,0.231280508,0.644489394,13.4845447,4.312583442,1.222922751,1.251542558,3.160354426,8.926225766,9.737121469,0.060031148,0.045400213,0.057523943,0.636573112,16.60932952,0.251203525,,0.059527536,0.043934059,1.811420675,1.766785215,1.697565118,0.130261661,0.569255033,1.298906942,0.73470069,4.254242036,3.23685597,76.79744398,4.494510045,18.17215331,0.533529147,0.131580304,9.915560733,0.920409466,0.611209964,1.176437066,2.34839292,1.308729563,0.332126153,0.225165156,,23.74218731,0.042096386,11.0402127,,0.812329976,8.633608289,7.533259502,,2.520721173,7.174679662,0.208790516,2.76133739,13.32040249,0.18480063,,5.778510535,10.78916372,0.625268526,,0.440615725,0.181094926,0.181920764,1.808359976,0.147575169,0.459276678,4.16696431,8.567016851,7.550578487,0.473930654,0.692779158,3.296203536,2.586389883,7.318792609,5.763672857,6.439413059,2.270487767,7.807104875,3.135776153,15.48662196,0.230062364,0.336465763,,15.59284361,5.064450019,0.050330279,9.062761303,2.122041069,,0.319856462,7.932620891,5.164269493,10.31042278,24.61650341,2.185754417,0.086507092,0.075784146,2.369149149,0.317938261,0.054148772,3.938327468,,,0.51426718,0.619146768,3.762311903,,8.731365987,3.432635981,3.077825466,1.968481375,0.808772096,0.121589642,0.18109871,,15.33292308,0.040919144,9.976016358,7.669292846,5.949100709,0.50238114,0.141501486,0.853306959,1.206056616,7.070649048,5.204954839,8.166251433,,6.324873989,0.45271861,,1.335179134,0.60587382,0.433405122,1.069837121,0.576124892,11.72743336,2.886648871,35.31462407,0.061276909,8.382955256,15.34724035,0.1046555,,0.553725253,1.210382256,0.869511962,5.928802589,0.597775743,0.39544547,0.490884906,12.63264335,0.517865509,6.895090982,1.468951385,0.167895802,12.18143783,11.72068806,7.892949663,0.533382105,0.112180524,9.631073192,3.951875698,5.156994176,0.24268901,0.16755334,4.056275597,0.492275983,6.845790792,6.071863644,3.225822924,4.408738003,2.576862219,0.107378922,0.909701454,,0.214890955,0.490940199,14.77480002,1.588521858,1.972820288,9.549659806,0,,0.039705994,13.57551549,35.27822852,9.353447772,20.03077293,1.142921727,5.23282342,0.423182648,5.485850074,0.299540141,,,0.667909755,0.432239346,1.176343536
1985,0.333078994,2.484925395,3.280595114,,0.468987839,,3.830248432,3.319273228,2.589054608,14.52479916,14.22528973,7.189299183,7.432224567,6.13820725,23.44955396,0.106182739,3.279076891,10.55860773,10.52620233,1.16577743,0.155303071,8.103972236,0.247127101,0.643601336,15.66111249,4.365243951,1.455865616,1.316760584,3.607938191,11.67887484,10.00566778,0.05969532,0.046650946,0.056628919,0.659978821,16.31790639,0.247950711,,0.063147381,0.036142274,1.727366215,1.884557213,1.639469199,0.126798882,0.618262301,1.319805487,0.809139433,4.315802075,3.207789817,89.98397589,4.298421133,17.91826428,0.700877904,0.117269286,11.71619541,0.896086686,0.665288564,1.128346514,2.091209167,1.275229839,0.402993219,0.174301428,,25.44773762,0.044648304,11.33560066,,0.787657345,10.1075747,7.373040547,,3.144825086,7.353919872,0.201189778,2.95455946,13.44840328,0.230283348,,6.074293041,9.569710635,0.619312759,,0.440836919,0.179501238,0.191325737,1.835192469,0.148829428,0.429770269,4.228150962,8.24516061,6.716699023,0.509575308,0.733434812,3.395363617,2.805433793,7.630223212,5.884503265,6.514926382,2.199665798,7.556725747,3.060703066,16.41860301,0.193572323,0.329555675,,15.38940431,5.370306225,0.054837444,9.715928265,2.406415124,,0.319717965,8.41464881,6.355049468,11.02069999,25.20506677,2.547097671,0.102255387,0.072957942,2.404651534,0.346417485,0.049511148,3.43179097,,,0.375578735,0.689385232,3.835627164,,9.317563789,4.687083278,3.125093033,2.307927652,0.791660579,0.089502696,0.181000959,,14.98616625,0.038540365,10.12558537,9.085672064,6.687765959,0.527446736,0.137739652,0.833113488,1.286516854,7.466031775,5.285075623,7.774722423,,6.368558379,0.48200939,,1.241155815,0.616403569,0.437788396,0.985212145,0.508990076,11.95583494,2.713812367,33.83132715,0.069639206,8.587897118,16.43523372,0.098224726,,0.550977444,1.217160213,0.966019088,5.295647985,0.594665753,0.462078947,0.515538379,13.37609952,0.406474453,7.012122872,2.214556337,0.176875404,12.06149381,11.49217605,8.021129639,0.542001313,0.129305827,9.595047712,4.092811365,5.196813676,0.243382907,0.191195498,4.121951283,0.625968109,7.433211763,6.145793147,2.788123169,4.342688525,2.699288804,0.103586125,0.946047174,,0.197520881,0.490773273,17.27234463,1.599833175,2.14867217,10.02353947,0,,0.041020911,14.60041193,35.99217418,9.879894345,19.78742738,1.085834421,5.49407605,0.908285068,5.805351981,0.352732601,,,0.776792942,0.408692267,1.17526982
1986,0.299910743,2.512559524,3.324821317,,0.448465213,,3.850135987,3.387179517,2.445913689,2.781280498,13.99176346,7.100137329,7.609892074,5.624312212,24.44046593,0.116063879,3.5430197,11.90189449,10.35282315,1.227219168,0.137101215,7.524957585,0.225222428,0.577079088,2.979269497,4.52766976,1.328117646,1.412443865,4.024604569,9.996301373,10.25317979,0.058478328,0.046512034,0.056432856,0.197098464,15.49650788,0.170284456,,0.062400552,0.036509214,1.759758399,1.95237609,1.627307598,0.113886673,0.499985176,1.332848308,0.905069054,4.484927985,3.277501397,17.27044958,4.850520414,18.03943246,0.540921718,0.105458978,11.48614214,0.889470782,0.668847855,1.239044448,1.601048082,1.446648398,0.395812495,0.202901761,,25.27683505,0.052953411,10.67092652,,0.805337046,10.81995506,7.069463846,,3.164581989,5.623736284,0.181353911,2.896253249,13.46306818,0.210060607,,5.864547337,6.069573957,0.653682614,,0.44974433,0.17572619,0.200410886,1.358736669,0.130228607,0.404157351,4.647163892,8.136850866,7.315178935,0.534303326,0.722298181,3.031999293,2.924755612,8.120872585,6.13406652,6.41231755,1.963494512,7.510028834,3.182548504,16.41460188,0.206196367,0.268361996,,17.90072928,5.279103558,0.054269448,8.839031694,2.260694496,,0.313496917,8.919610222,7.18509518,9.73164295,24.74726349,2.923960987,0.107390823,0.069844835,2.577451645,0.408710863,0.045546343,4.214535447,,,0.207857691,0.768747329,3.846792295,,8.997847941,4.870826717,3.247540851,2.647877145,0.81859161,0.075689804,0.179821113,,18.90700129,0.038858944,9.869048762,8.604581166,6.992169538,0.585537395,0.120725709,0.853014337,1.367164179,7.996481728,5.496128521,8.346884756,,6.806558749,0.487570266,,1.217111119,0.585537663,0.455057127,1.077525194,0.517283618,12.06964068,3.018780285,34.70057124,0.070948885,8.901878673,16.30673632,0.091912591,,0.548585118,1.399508224,0.978414064,7.599234205,0.592092505,0.48452499,0.470752345,15.17455344,0.392854296,7.303194072,2.413172338,0.175434442,12.40152204,11.50868984,8.556709449,0.537087255,0.133649771,9.475849332,4.216757906,4.900459716,0.224310646,0.195857167,4.477638567,0.62726837,7.371771362,6.492783609,2.848761036,4.77352507,2.528572212,0.097649358,0.950093335,,0.246533522,0.490656997,14.26769815,1.574777093,2.30205011,10.73105662,0,,0.045319865,14.4978732,32.02164912,10.02353429,19.63562357,1.040673023,5.129087229,0.429517613,6.116151552,0.336235344,,,0.71449479,0.415848748,1.454740732
1987,0.301644192,2.300137506,3.556480149,,0.541048173,,4.270197194,3.680020917,2.436470643,6.935764158,14.4286984,7.576732811,7.088368546,5.561423687,24.47826134,0.117421335,3.638258059,10.88182794,10.36226363,1.328634928,0.101028262,10.14033034,0.311385027,0.6022427,2.626611193,4.39332928,1.506439488,1.445729636,4.412268896,13.94923268,10.29502845,0.061247213,0.048305769,0.054669262,0.176635689,16.30230017,0.23115526,,0.099457332,0.037326075,1.762808209,2.05838055,1.63787607,0.120014009,0.603156095,1.327776771,0.931376823,4.358487757,3.285910306,15.37289936,5.542892184,17.82565893,0.689267255,0.116649335,11.37209534,0.858731029,0.672692351,1.447438411,1.544014745,1.412029476,0.476495895,0.238513486,,24.48507662,0.05960988,10.72143211,,0.62534944,11.6649122,6.988512414,,3.108312675,4.430308414,0.194325446,2.90435598,13.22103941,0.219931953,,6.239447626,4.322740009,0.728436664,,0.468184003,0.170585561,0.209164505,1.712700961,0.138098003,0.461541806,5.034585257,8.167965589,7.499430968,0.558212699,0.718463643,3.15265933,3.143977604,8.60241341,6.1352484,6.71024369,2.302412632,7.378640118,3.153222184,15.96634321,0.247508703,0.314299603,,15.31767259,5.047582765,0.053668248,7.189403081,2.262074335,,0.319694965,8.269121783,4.905598722,9.658213212,23.78321629,3.11396757,0.117753854,0.06570642,2.549581326,0.394642018,0.042186231,5.220050173,,,1.751722767,0.884818441,3.942956594,,8.537984538,5.185500682,3.154003448,2.659891107,0.855023865,0.07533865,0.129296103,,17.98721315,0.046964445,10.3221324,8.759146066,7.324038855,0.616776055,0.1300122,0.670395196,1.408147579,8.823334209,5.334642877,7.930908643,,6.13153805,0.508277645,,1.38410112,0.648271567,0.501892192,1.242961276,0.56597929,12.31549207,3.113539716,28.86451882,0.055102273,9.315021533,16.22660201,0.090771307,,0.547601255,1.320614172,1.071501682,8.142222222,0.688413707,0.483339629,0.459600394,13.51665226,0.350891056,7.113440273,2.924945934,0.126220122,11.30149762,11.31732951,8.136964498,0.544964102,0.138717441,9.099412218,4.371118833,4.897541986,0.24335929,0.151770601,4.426671908,0.574717037,7.074513208,6.13990199,3.186114625,4.911309206,2.382653029,0.098238899,1.025442832,,0.26093062,0.564317398,14.20213051,1.495980215,2.506181835,10.60401965,0,,0.048113159,14.32347982,30.1098604,10.05990851,20.12069609,1.158138831,5.118552699,0.340335534,6.037600686,0.371972014,,,0.723985933,0.376847115,1.63515167
1988,0.275139501,2.246140767,3.452870431,,0.456526297,,4.466725016,3.83091404,2.760572383,9.511440652,14.56725239,6.98033601,7.101904368,5.908574325,24.98567252,0.131254778,3.651192988,11.10911329,10.05675038,1.425204643,0.10515098,11.36517448,0.316396718,0.630034485,2.565062677,4.509826766,1.58625578,1.429876896,4.519427123,23.24593353,10.14690778,0.063859405,0.043091217,0.054496008,0.200193818,16.99302676,0.207455136,,0.086868493,0.012028368,2.059080277,2.173954449,1.66795135,0.125703923,0.662528802,1.313654019,0.968161839,4.484272769,3.416299352,15.16440981,5.476949735,17.52856518,0.797287524,0.117866485,10.73212089,0.721653118,0.780715087,1.425154374,1.722062696,1.368538245,0.470578906,0.246207601,,24.36672296,0.059312713,11.23575885,,0.719245915,10.52409947,6.912822086,,2.851442451,4.643597173,0.190667095,2.99423556,13.11234056,0.218768448,,6.625556771,9.966409873,0.95381319,,0.473865977,0.171636266,0.229227637,1.850220845,0.151648791,0.515893928,5.168863338,7.815183916,7.366845793,0.589750145,0.755408331,3.376620466,3.951611982,8.542979906,6.549064293,6.810592063,1.921815182,8.018820163,2.906710647,16.65601174,0.22121858,0.306696429,,15.41697567,4.995959166,0.052150192,7.00747453,2.124786095,,0.33168022,8.991623908,6.406026338,9.703368969,24.36775638,2.969785317,0.114734024,0.061850776,2.594263007,0.45114605,0.04444806,5.611833534,,,1.670648273,0.802110248,3.871343633,,8.808097348,5.542029472,3.236214871,2.674208558,0.882389519,0.077658232,0.105142318,,17.46286854,0.052133075,9.863132606,8.857995917,7.674693803,0.55537773,0.12486897,0.779415126,1.418505614,9.864134428,5.491030212,8.454782378,,6.478000632,0.533560744,,1.241448986,0.597447964,0.557610906,1.183235804,0.637973128,11.74836314,3.249186147,28.86796298,0.081007228,9.312334784,16.6384177,0.099556009,,1.097663271,1.596089156,1.18909563,10.43214173,0.588457832,0.503260636,0.415952774,13.74580791,0.381070946,7.324464106,2.8434289,0.112913147,12.24809964,11.08029079,7.878108573,0.516333915,0.140172539,9.163396454,4.907212878,5.09151966,0.206072159,0.217225937,4.659831551,0.548843579,6.781314473,6.163859838,3.146321613,5.595536095,2.493951004,0.091438036,1.137060527,,0.26371181,0.71080979,12.72109931,1.548584496,2.385946944,10.54942966,0,,0.052329013,14.1577094,28.56574375,10.01347119,20.84652264,1.555027033,5.156502838,0.459506159,6.156758473,0.360296622,,,0.770970898,0.426221755,1.67519461
1989,0.259051483,2.737873768,3.206503849,,0.430324827,,4.491011377,3.638041762,2.73024715,10.03978575,15.29099839,7.047321761,7.016000002,7.328253476,23.28674585,0.12758062,3.820891254,10.50387914,10.74673172,1.681356501,0.114497317,13.66514332,0.220080888,0.714966271,4.837352776,4.478011617,1.712414274,1.432879814,4.370286926,24.98768817,10.01834304,0.092267387,0.049773927,0.052581237,0.683339192,16.99009698,0.225067709,,0.091461098,0.018091499,2.438778976,2.171740502,1.662816949,0.122254423,0.644883939,1.298983692,0.952679132,4.462574438,3.393033676,28.91707806,5.696689266,16.72383589,0.721106264,0.124964498,9.483008144,0.745302281,0.837784923,1.469606233,1.973881962,1.289402188,0.483264005,0.261473618,,24.82859251,0.060483652,12.19014529,,0.809106721,10.56464178,7.127097572,,2.625102265,6.019284711,0.17958813,2.974245985,12.78304401,0.203249345,,7.171068409,8.547506239,1.033923244,,0.473803043,0.170171407,0.240889799,1.571928165,0.150807152,0.545477561,5.239480259,7.685569914,7.494803234,0.634557463,0.735815076,3.562595592,4.141689967,8.63002876,6.727183742,7.136854584,2.8331504,8.284843282,2.7423516,15.83601382,0.231706523,0.29936271,,16.18614913,4.779783583,0.055044292,6.657488635,2.189985993,,0.263036369,8.975332454,6.599428712,9.750475726,26.12104025,3.052149785,0.080248015,0.061401248,2.9426251,0.571633087,0.047398475,5.993744024,,,1.433730256,0.976451329,4.028433222,,8.546899874,4.93157144,3.207684589,2.690655407,0.938404936,0.079044262,0.11206293,,16.92993767,0.046673095,10.88631317,9.468340687,7.634994173,0.355568191,0.127401484,0.454146586,1.43125,10.20976615,5.457319854,8.07837762,,5.826513358,0.540130666,,1.046597194,0.540233659,0.562702592,1.006371949,0.64706834,11.12773018,4.073943783,33.4798171,0.064251972,9.345511944,16.32143944,0.095806846,,1.10295003,1.608899297,1.173882398,16.23516379,0.685042735,0.501959663,0.405568564,13.2495859,0.500134393,7.288380104,3.333665041,0.089857022,13.9199163,10.53354758,7.746972497,0.512525432,0.135326062,8.811031687,5.130208032,5.788955624,0.202877183,0.16609143,4.534724263,0.527899926,6.528032628,5.926492219,2.847849739,6.034310466,2.392098371,0.084692577,1.319783056,,0.272128943,0.707630694,12.82030871,1.607020787,2.580795349,10.39316511,0,,0.047008719,13.27624949,30.24047906,10.1894858,20.95308234,1.566421521,5.177715138,0.4232068,5.632656564,0.265753277,,,0.771816392,0.343065767,1.636515719
1990,0.189278973,1.675414089,3.007186201,7.592077508,0.430303134,5.727753728,3.818532087,3.436174968,2.530325128,7.415844899,16.31630989,8.098202189,6.908916675,7.47195017,22.21414794,0.131422386,3.96379622,10.38930242,12.07857576,1.705688733,0.112858506,8.734470158,0.332586016,1.41017847,5.129879403,4.421435103,2.01300957,1.450886845,4.223090222,20.82900644,8.7526509,0.064601542,0.038084953,0.141446208,0.227881146,16.56041948,0.492480038,,0.065213808,0.064764979,2.466343818,2.153805705,1.745253646,0.152978644,0.422522517,2.567774339,0.92234536,4.693449976,2.789996499,31.03264156,5.889537096,15.94480522,0.401451152,0.118068639,10.39222893,0.514195917,0.843741454,1.253471032,1.574933657,1.31465501,0.461154733,0.133794724,,23.50392252,0.062377197,14.8168664,,1.02663916,11.41491754,6.979207255,,2.22176428,4.562128444,0.19013738,2.957989004,13.28957157,0.227474856,,8.099003568,11.23599345,1.072824013,,0.547310997,0.157991358,0.176888525,1.510474946,0.143675443,0.495662778,4.649714125,7.076665174,8.714252664,0.664018108,0.851344462,3.783130866,2.778114256,9.452443267,7.45836052,7.720816629,3.146783276,9.357487478,3.009952057,15.89968863,0.251227546,0.292636175,,22.57217879,4.368410011,0.118893679,7.310800103,2.189442636,0.818733995,0.20641879,8.617877391,6.917086737,9.448876302,30.98406104,2.573587987,0.079468056,0.077605451,3.098089439,0.765524078,0.047203887,6.643276262,,,0.425572537,1.340835924,3.875968442,,8.14220529,4.529911406,3.15492033,2.71281814,0.907499442,0.077077698,0.105629606,,12.97978746,0.036777147,10.89339738,8.892950627,7.504939823,0.483440638,0.07153568,0.408103799,2.893012238,5.691423789,5.4289899,8.252240409,0.405269864,6.219036156,0.587687451,,1.074299746,0.557416716,0.526114168,0.967963462,0.66455868,9.894879067,4.527733927,25.83619177,0.088309021,7.730937597,17.13614835,0.071565945,,1.108958838,2.614922729,1.261691766,14.48450348,0.716598362,0.522849702,0.395801999,11.37315185,0.416507376,7.234339932,2.114077431,0.115203538,14.40522479,11.69413292,7.600361325,0.452107067,0.11175729,7.847273542,5.677936957,5.918610362,0.22266793,0.226794645,4.209266492,1.124072172,6.728798328,6.577863439,2.985358364,6.035992895,2.221689006,0.080603642,1.567369041,,0.252232551,0.853586152,13.40778418,1.605777615,2.790932253,8.962878581,5.319668631,0.399041603,0.043262979,13.68926934,27.21036381,10.52159499,20.64205161,1.272789453,5.009315276,0.437109794,6.11445872,0.318304712,1.361676825,,0.711784215,0.313163469,1.536203715
1991,0.178154514,1.299241297,3.015500362,7.336652596,0.414116278,5.527677846,3.915359713,3.556930556,2.039953771,7.828598373,16.18510266,8.481881181,6.639045818,7.233624818,21.15947443,0.13504776,4.563187639,9.951760521,12.35264197,2.181141466,0.117068697,9.30659709,0.327174085,1.448634631,4.054219708,3.122544358,1.908177988,1.496017467,4.554381603,26.72052175,7.065512758,0.068076417,0.042567886,0.140873637,0.226563395,16.05368135,0.44236842,,0.065744162,0.06366977,2.277829618,2.22624119,1.702723933,0.149119217,0.441477163,2.540328172,1.014967522,3.507611277,2.535997458,24.83147445,6.422663601,14.44997274,0.348355267,0.084221423,12.42506046,0.478026987,0.847890543,1.310493705,1.51195753,1.318792681,0.577670676,0.136506452,,21.8086428,0.059244138,14.01110874,,0.834611739,11.00849765,7.376776662,,2.176853382,4.476952856,0.182605839,2.982316208,12.74315998,0.246278104,,8.02647575,10.95819034,1.101866517,,0.530689721,0.155069717,0.176957225,1.487039307,0.138144976,0.486252635,4.805158213,6.730274965,8.152997585,0.692244453,0.943374199,3.846220103,2.531908716,9.608294898,7.313347139,7.707459081,3.213692961,9.422546754,2.701275564,15.36242764,0.202117757,0.286952436,,11.13579694,3.566531586,0.123036357,6.68900366,2.213195721,0.835142106,0.193143073,9.815772606,7.073848053,9.979108589,32.15277472,2.669223764,0.083697692,0.080110184,3.651185317,0.662890373,0.046678151,6.162150433,,,0.420253187,1.377032019,3.957062849,,6.59024295,5.436082464,2.219363345,2.773393888,0.947979883,0.069423188,0.101704665,0.737628893,12.58129671,0.050981634,11.37756583,9.677525864,7.51835579,0.459017181,0.065575403,0.429227061,2.934721666,5.342943257,3.823957154,7.850515007,0.398785696,6.118024237,0.566066105,,1.240785534,0.543498551,0.504654995,0.919182327,0.682620082,9.789057578,4.719501443,38.07455212,0.08074277,6.228149813,16.21197792,0.063072418,,1.115882443,2.620985645,1.320667092,16.15336168,0.747224685,0.564691377,0.386987748,14.68614427,0.435784635,5.138781607,2.400005575,0.127206145,14.175228,10.10026844,7.022525413,0.471774387,0.104552377,7.969177647,6.196993433,6.154545536,0.237600964,0.208821681,4.863443282,0.980126153,6.719810439,6.788672855,3.301507767,6.433654845,1.756166777,0.083868502,1.694207286,,0.263093593,0.888152712,13.29562835,1.856172197,2.85833243,7.960893635,5.052153459,0.391704084,0.042912876,12.2486858,28.21842248,10.62445085,20.12622395,1.444070149,4.853654953,0.42638255,5.641530343,0.312695567,1.34725695,,0.656843543,0.30224101,1.492664882
